Property ID,Sale Price
1882,$243.2K
1883,$185.0K
1884,$196.1K
1885,$235.1K
1886,$253.8K
1887,$216.9K
1888,$247.3K
1889,$179.3K
1890,$119.3K
1891,$137.5K
1892,$96.4K
1893,$139.4K
1894,$119.9K
1895,$154.1K
1896,$124.3K
1897,$131.4K
1898,$112.7K
1899,$162.3K
1900,$168.9K
1901,$192.7K
1902,$175.0K
1903,$213.3K
1904,$167.1K
1905,$199.2K
1906,$181.9K
1907,$251.4K
1908,$102.1K
1909,$136.0K
1910,$114.9K
1911,$236.4K
1912,$289.5K
1913,$162.3K
1914,$67.8K
1915,$303.3K
1916,$73.8K
1917,$232.3K
1918,$136.3K
1919,$173.7K
1920,$153.7K
1921,$310.0K
1922,$281.7K
1923,$244.9K
1924,$241.1K
1925,$209.6K
1926,$322.3K
1927,$119.3K
1928,$165.9K
1929,$111.3K
1930,$131.1K
1931,$141.9K
1932,$139.2K
1933,$179.1K
1934,$179.4K
1935,$180.8K
1936,$194.1K
1937,$185.1K
1938,$159.4K
1939,$284.6K
1940,$223.9K
1941,$172.3K
1942,$184.3K
1943,$247.6K
1944,$351.4K
1945,$361.1K
1946,$184.9K
1947,$298.7K
1948,$173.6K
1949,$199.1K
1950,$164.9K
1951,$247.5K
1952,$201.7K
1953,$197.4K
1954,$193.8K
1955,$131.8K
1956,$281.0K
1957,$147.6K
1958,$258.9K
1959,$137.1K
1960,$105.1K
1961,$114.5K
1962,$95.8K
1963,$102.0K
1964,$105.1K
1965,$137.3K
1966,$125.2K
1967,$322.8K
1968,$380.3K
1969,$345.8K
1970,$379.3K
1971,$410.8K
1972,$357.4K
1973,$317.0K
1974,$327.3K
1975,$421.4K
1976,$299.6K
1977,$370.1K
1978,$339.4K
1979,$314.1K
1980,$235.3K
1981,$326.7K
1982,$246.7K
1983,$233.6K
1984,$232.0K
1985,$214.3K
1986,$200.3K
1987,$202.0K
1988,$167.4K
1989,$186.0K
1990,$205.3K
1991,$271.7K
1992,$229.3K
1993,$170.1K
1994,$234.5K
1995,$180.9K
1996,$318.9K
1997,$312.8K
1998,$326.6K
1999,$301.8K
2000,$334.3K
2001,$322.3K
2002,$209.0K
2003,$224.6K
2004,$276.1K
2005,$190.0K
2006,$219.3K
2007,$238.4K
2008,$248.2K
2009,$196.9K
2010,$200.7K
2011,$154.0K
2012,$167.2K
2013,$183.2K
2014,$188.0K
2015,$233.6K
2016,$192.0K
2017,$189.7K
2018,$125.9K
2019,$121.6K
2020,$95.0K
2021,$106.7K
2022,$242.4K
2023,$141.0K
2024,$330.6K
2025,$356.7K
2026,$159.9K
2027,$158.0K
2028,$160.6K
2029,$186.6K
2030,$236.7K
2031,$213.5K
2032,$211.9K
2033,$227.4K
2034,$180.1K
2035,$241.2K
2036,$199.9K
2037,$203.0K
2038,$263.4K
2039,$246.0K
2040,$332.4K
2041,$235.5K
2042,$209.5K
2043,$168.6K
2044,$170.2K
2045,$180.3K
2046,$125.6K
2047,$135.8K
2048,$131.2K
2049,$122.7K
2050,$164.3K
2051,$99.5K
2052,$122.2K
2053,$132.5K
2054,$100.6K
2055,$146.6K
2056,$142.5K
2057,$113.8K
2058,$206.0K
2059,$140.9K
2060,$161.5K
2061,$168.9K
2062,$119.8K
2063,$110.4K
2064,$119.5K
2065,$125.9K
2066,$173.9K
2067,$144.4K
2068,$125.8K
2069,$78.3K
2070,$109.6K
2071,$99.3K
2072,$137.5K
2073,$127.4K
2074,$165.1K
2075,$156.4K
2076,$105.1K
2077,$152.7K
2078,$128.3K
2079,$121.9K
2080,$101.8K
2081,$121.3K
2082,$137.9K
2083,$144.3K
2084,$88.3K
2085,$100.5K
2086,$138.5K
2087,$123.1K
2088,$122.5K
2089,$73.4K
2090,$128.1K
2091,$103.0K
2092,$134.3K
2093,$130.9K
2094,$111.5K
2095,$152.6K
2096,$89.8K
2097,$96.8K
2098,$139.4K
2099,$53.3K
2100,$116.7K
2101,$128.4K
2102,$124.1K
2103,$108.9K
2104,$150.1K
2105,$125.5K
2106,$86.9K
2107,$203.9K
2108,$107.5K
2109,$107.0K
2110,$127.1K
2111,$143.0K
2112,$139.9K
2113,$124.8K
2114,$124.3K
2115,$154.9K
2116,$128.3K
2117,$141.5K
2118,$122.1K
2119,$103.2K
2120,$134.8K
2121,$85.0K
2122,$110.9K
2123,$94.8K
2124,$171.7K
2125,$137.9K
2126,$164.7K
2127,$146.7K
2128,$122.6K
2129,$85.9K
2130,$130.2K
2131,$135.8K
2132,$117.9K
2133,$120.3K
2134,$121.5K
2135,$95.4K
2136,$79.2K
2137,$110.9K
2138,$132.2K
2139,$150.5K
2140,$129.6K
2141,$157.6K
2142,$128.9K
2143,$156.0K
2144,$138.0K
2145,$130.0K
2146,$163.5K
2147,$195.5K
2148,$138.0K
2149,$142.1K
2150,$214.3K
2151,$131.6K
2152,$190.0K
2153,$184.8K
2154,$100.9K
2155,$143.2K
2156,$263.5K
2157,$215.8K
2158,$248.6K
2159,$216.9K
2160,$204.4K
2161,$224.1K
2162,$332.1K
2163,$302.4K
2164,$245.4K
2165,$194.7K
2166,$154.8K
2167,$221.2K
2168,$202.7K
2169,$200.4K
2170,$209.4K
2171,$162.4K
2172,$151.6K
2173,$191.4K
2174,$219.9K
2175,$267.9K
2176,$290.2K
2177,$248.0K
2178,$214.7K
2179,$147.4K
2180,$217.9K
2181,$192.1K
2182,$207.8K
2183,$185.4K
2184,$129.7K
2185,$147.8K
2186,$145.2K
2187,$169.0K
2188,$168.5K
2189,$282.6K
2190,$70.9K
2191,$66.8K
2192,$88.5K
2193,$110.7K
2194,$96.9K
2195,$114.1K
2196,$105.0K
2197,$126.2K
2198,$133.7K
2199,$158.1K
2200,$163.0K
2201,$164.7K
2202,$194.5K
2203,$187.8K
2204,$202.8K
2205,$149.2K
2206,$172.5K
2207,$244.9K
2208,$242.1K
2209,$251.9K
2210,$122.3K
2211,$117.0K
2212,$115.7K
2213,$89.1K
2214,$153.9K
2215,$99.0K
2216,$152.4K
2217,$69.0K
2218,$98.2K
2219,$101.3K
2220,$85.8K
2221,$303.7K
2222,$272.9K
2223,$253.1K
2224,$195.7K
2225,$127.9K
2226,$182.2K
2227,$200.0K
2228,$267.6K
2229,$270.6K
2230,$177.1K
2231,$250.6K
2232,$176.1K
2233,$195.0K
2234,$239.3K
2235,$221.5K
2236,$248.9K
2237,$285.4K
2238,$194.4K
2239,$115.5K
2240,$152.8K
2241,$155.9K
2242,$126.0K
2243,$137.4K
2244,$128.7K
2245,$134.0K
2246,$130.2K
2247,$112.1K
2248,$112.6K
2249,$112.3K
2250,$118.2K
2251,$169.6K
2252,$170.2K
2253,$171.6K
2254,$191.5K
2255,$195.0K
2256,$165.5K
2257,$205.2K
2258,$143.9K
2259,$179.2K
2260,$158.5K
2261,$240.1K
2262,$270.2K
2263,$355.2K
2264,$442.8K
2265,$180.6K
2266,$285.9K
2267,$379.0K
2268,$493.9K
2269,$152.3K
2270,$180.0K
2271,$196.7K
2272,$228.1K
2273,$148.9K
2274,$179.5K
2275,$158.5K
2276,$194.4K
2277,$177.0K
2278,$148.8K
2279,$112.2K
2280,$102.6K
2281,$137.6K
2282,$163.6K
2283,$110.3K
2284,$97.9K
2285,$123.4K
2286,$118.9K
2287,$361.4K
2288,$319.4K
2289,$349.2K
2290,$409.2K
2291,$345.4K
2292,$365.0K
2293,$411.6K
2294,$360.2K
2295,$443.1K
2296,$301.7K
2297,$357.7K
2298,$329.3K
2299,$352.8K
2300,$331.5K
2301,$342.8K
2302,$279.8K
2303,$266.5K
2304,$286.7K
2305,$270.3K
2306,$249.2K
2307,$253.6K
2308,$267.8K
2309,$271.5K
2310,$255.7K
2311,$249.5K
2312,$184.5K
2313,$174.3K
2314,$207.7K
2315,$189.5K
2316,$215.2K
2317,$185.3K
2318,$203.6K
2319,$195.3K
2320,$176.1K
2321,$224.5K
2322,$203.0K
2323,$194.0K
2324,$181.4K
2325,$207.9K
2326,$171.9K
2327,$195.7K
2328,$211.4K
2329,$187.8K
2330,$176.7K
2331,$360.4K
2332,$369.5K
2333,$322.3K
2334,$299.3K
2335,$300.8K
2336,$331.9K
2337,$179.2K
2338,$233.1K
2339,$196.6K
2340,$317.9K
2341,$193.5K
2342,$201.9K
2343,$201.8K
2344,$194.6K
2345,$192.3K
2346,$215.5K
2347,$207.2K
2348,$251.7K
2349,$194.8K
2350,$281.7K
2351,$248.2K
2352,$239.5K
2353,$270.7K
2354,$159.5K
2355,$141.9K
2356,$164.7K
2357,$180.9K
2358,$207.1K
2359,$131.9K
2360,$101.5K
2361,$123.6K
2362,$273.5K
2363,$156.4K
2364,$188.6K
2365,$201.4K
2366,$200.7K
2367,$221.3K
2368,$212.6K
2369,$213.7K
2370,$185.8K
2371,$174.4K
2372,$192.4K
2373,$272.1K
2374,$273.1K
2375,$242.6K
2376,$281.7K
2377,$311.9K
2378,$154.8K
2379,$231.0K
2380,$148.4K
2381,$172.6K
2382,$187.7K
2383,$178.9K
2384,$217.6K
2385,$151.9K
2386,$132.7K
2387,$128.6K
2388,$94.7K
2389,$123.8K
2390,$174.2K
2391,$139.9K
2392,$114.9K
2393,$172.7K
2394,$140.7K
2395,$206.1K
2396,$140.4K
2397,$205.8K
2398,$134.8K
2399,$68.0K
2400,$67.1K
2401,$116.0K
2402,$137.1K
2403,$122.7K
2404,$148.2K
2405,$174.2K
2406,$144.6K
2407,$112.8K
2408,$125.5K
2409,$121.0K
2410,$179.3K
2411,$105.0K
2412,$159.1K
2413,$126.8K
2414,$130.3K
2415,$135.2K
2416,$119.4K
2417,$113.6K
2418,$117.4K
2419,$127.7K
2420,$121.3K
2421,$154.1K
2422,$100.0K
2423,$128.9K
2424,$149.8K
2425,$243.3K
2426,$144.3K
2427,$134.7K
2428,$201.2K
2429,$99.7K
2430,$125.2K
2431,$118.0K
2432,$155.5K
2433,$157.5K
2434,$152.7K
2435,$173.6K
2436,$108.0K
2437,$98.5K
2438,$124.4K
2439,$102.3K
2440,$117.8K
2441,$112.1K
2442,$103.1K
2443,$132.3K
2444,$129.9K
2445,$92.2K
2446,$135.1K
2447,$173.5K
2448,$132.5K
2449,$112.5K
2450,$148.9K
2451,$133.8K
2452,$202.5K
2453,$83.7K
2454,$121.1K
2455,$141.8K
2456,$148.2K
2457,$143.9K
2458,$133.6K
2459,$91.2K
2460,$142.5K
2461,$114.6K
2462,$131.9K
2463,$123.9K
2464,$166.8K
2465,$132.7K
2466,$128.2K
2467,$144.8K
2468,$94.0K
2469,$95.7K
2470,$190.7K
2471,$194.1K
2472,$169.2K
2473,$104.1K
2474,$108.5K
2475,$207.7K
2476,$106.7K
2477,$108.6K
2478,$160.4K
2479,$111.0K
2480,$147.0K
2481,$137.8K
2482,$112.7K
2483,$107.0K
2484,$121.1K
2485,$100.1K
2486,$178.8K
2487,$225.0K
2488,$151.4K
2489,$155.5K
2490,$152.5K
2491,$88.2K
2492,$188.3K
2493,$160.1K
2494,$154.9K
2495,$104.9K
2496,$246.9K
2497,$141.6K
2498,$106.1K
2499,$105.6K
2500,$97.3K
2501,$122.3K
2502,$162.5K
2503,$104.0K
2504,$186.6K
2505,$236.7K
2506,$255.1K
2507,$274.7K
2508,$254.8K
2509,$205.4K
2510,$197.3K
2511,$165.1K
2512,$207.1K
2513,$223.0K
2514,$345.5K
2515,$173.4K
2516,$178.7K
2517,$155.5K
2518,$170.4K
2519,$247.0K
2520,$241.6K
2521,$184.3K
2522,$221.5K
2523,$138.0K
2524,$154.4K
2525,$147.3K
2526,$171.2K
2527,$146.1K
2528,$159.5K
2529,$142.7K
2530,$126.2K
2531,$237.5K
2532,$217.1K
2533,$197.3K
2534,$233.4K
2535,$269.7K
2536,$245.3K
2537,$247.6K
2538,$196.9K
2539,$188.5K
2540,$193.0K
2541,$181.1K
2542,$173.9K
2543,$142.5K
2544,$119.8K
2545,$142.7K
2546,$140.9K
2547,$140.6K
2548,$159.6K
2549,$167.7K
2550,$554.9K
2551,$150.8K
2552,$120.7K
2553,$75.6K
2554,$78.6K
2555,$113.6K
2556,$93.5K
2557,$115.3K
2558,$186.0K
2559,$165.0K
2560,$173.2K
2561,$158.9K
2562,$173.8K
2563,$161.5K
2564,$200.8K
2565,$177.3K
2566,$186.7K
2567,$142.7K
2568,$231.8K
2569,$239.4K
2570,$109.6K
2571,$200.6K
2572,$138.6K
2573,$228.5K
2574,$276.5K
2575,$117.4K
2576,$135.1K
2577,$144.9K
2578,$75.1K
2579,$60.2K
2580,$129.7K
2581,$128.3K
2582,$131.5K
2583,$311.1K
2584,$180.9K
2585,$179.8K
2586,$209.2K
2587,$193.1K
2588,$131.2K
2589,$146.3K
2590,$206.9K
2591,$270.8K
2592,$227.0K
2593,$258.5K
2594,$173.9K
2595,$193.1K
2596,$293.9K
2597,$188.4K
2598,$277.6K
2599,$389.4K
2600,$184.7K
2601,$133.0K
2602,$98.4K
2603,$119.3K
2604,$97.0K
2605,$94.4K
2606,$157.1K
2607,$202.4K
2608,$214.5K
2609,$164.9K
2610,$101.2K
2611,$173.2K
2612,$163.9K
2613,$116.7K
2614,$111.3K
2615,$154.9K
2616,$161.3K
2617,$192.0K
2618,$244.6K
2619,$186.1K
2620,$186.5K
2621,$180.1K
2622,$180.5K
2623,$235.3K
2624,$294.3K
2625,$310.3K
2626,$164.4K
2627,$192.3K
2628,$439.5K
2629,$466.4K
2630,$393.9K
2631,$422.3K
2632,$400.6K
2633,$305.1K
2634,$372.3K
2635,$160.9K
2636,$180.6K
2637,$190.1K
2638,$284.1K
2639,$188.4K
2640,$142.6K
2641,$95.7K
2642,$164.0K
2643,$107.0K
2644,$118.3K
2645,$98.7K
2646,$98.6K
2647,$109.7K
2648,$141.6K
2649,$152.0K
2650,$119.4K
2651,$141.2K
2652,$378.2K
2653,$277.4K
2654,$298.7K
2655,$362.3K
2656,$355.4K
2657,$341.8K
2658,$329.9K
2659,$337.1K
2660,$357.2K
2661,$347.1K
2662,$338.9K
2663,$300.0K
2664,$261.9K
2665,$314.6K
2666,$299.8K
2667,$192.0K
2668,$192.7K
2669,$189.3K
2670,$271.6K
2671,$189.4K
2672,$204.1K
2673,$194.5K
2674,$192.1K
2675,$183.8K
2676,$186.9K
2677,$194.3K
2678,$240.3K
2679,$296.3K
2680,$314.4K
2681,$377.7K
2682,$338.7K
2683,$421.0K
2684,$340.2K
2685,$365.8K
2686,$256.8K
2687,$259.1K
2688,$193.6K
2689,$211.4K
2690,$317.7K
2691,$193.8K
2692,$147.0K
2693,$212.1K
2694,$160.9K
2695,$192.6K
2696,$183.5K
2697,$188.0K
2698,$213.0K
2699,$158.8K
2700,$139.8K
2701,$164.7K
2702,$114.4K
2703,$121.8K
2704,$148.1K
2705,$116.1K
2706,$101.9K
2707,$115.8K
2708,$124.9K
2709,$94.1K
2710,$121.9K
2711,$302.0K
2712,$420.1K
2713,$157.0K
2714,$148.6K
2715,$181.8K
2716,$148.8K
2717,$208.4K
2718,$215.5K
2719,$138.8K
2720,$179.8K
2721,$125.6K
2722,$178.4K
2723,$165.5K
2724,$123.7K
2725,$121.4K
2726,$142.3K
2727,$200.1K
2728,$178.7K
2729,$140.4K
2730,$135.5K
2731,$113.1K
2732,$131.7K
2733,$161.9K
2734,$153.8K
2735,$137.3K
2736,$143.6K
2737,$109.0K
2738,$115.0K
2739,$152.3K
2740,$132.3K
2741,$154.4K
2742,$162.7K
2743,$164.1K
2744,$160.2K
2745,$146.0K
2746,$132.8K
2747,$165.0K
2748,$115.2K
2749,$129.4K
2750,$111.4K
2751,$138.6K
2752,$231.5K
2753,$173.6K
2754,$226.9K
2755,$121.4K
2756,$97.6K
2757,$92.8K
2758,$89.1K
2759,$142.3K
2760,$142.7K
2761,$150.7K
2762,$139.5K
2763,$202.0K
2764,$161.0K
2765,$254.6K
2766,$121.9K
2767,$90.8K
2768,$126.5K
2769,$153.4K
2770,$123.4K
2771,$95.5K
2772,$98.7K
2773,$191.6K
2774,$147.5K
2775,$136.6K
2776,$140.4K
2777,$141.9K
2778,$102.5K
2779,$127.0K
2780,$101.1K
2781,$83.6K
2782,$85.3K
2783,$112.3K
2784,$110.1K
2785,$133.6K
2786,$65.3K
2787,$112.1K
2788,$78.7K
2789,$173.9K
2790,$89.9K
2791,$105.2K
2792,$73.8K
2793,$161.7K
2794,$109.9K
2795,$119.4K
2796,$105.9K
2797,$220.1K
2798,$124.7K
2799,$118.7K
2800,$73.4K
2801,$111.1K
2802,$135.5K
2803,$157.4K
2804,$140.2K
2805,$92.7K
2806,$85.2K
2807,$168.6K
2808,$160.1K
2809,$118.7K
2810,$120.7K
2811,$161.1K
2812,$175.1K
2813,$142.8K
2814,$148.5K
2815,$128.9K
2816,$209.4K
2817,$146.2K
2818,$128.3K
2819,$176.2K
2820,$136.6K
2821,$141.1K
2822,$188.9K
2823,$295.6K
2824,$182.4K
2825,$165.9K
2826,$140.3K
2827,$135.6K
2828,$239.4K
2829,$179.2K
2830,$238.3K
2831,$181.4K
2832,$252.8K
2833,$270.1K
2834,$230.9K
2835,$214.0K
2836,$209.1K
2837,$159.1K
2838,$148.4K
2839,$181.0K
2840,$206.6K
2841,$197.6K
2842,$222.7K
2843,$163.9K
2844,$184.2K
2845,$116.9K
2846,$208.2K
2847,$237.5K
2848,$202.2K
2849,$198.4K
2850,$265.9K
2851,$221.6K
2852,$234.3K
2853,$233.7K
2854,$152.4K
2855,$189.9K
2856,$215.1K
2857,$191.4K
2858,$216.1K
2859,$136.8K
2860,$132.5K
2861,$149.8K
2862,$192.2K
2863,$134.5K
2864,$215.2K
2865,$167.1K
2866,$154.0K
2867,$94.1K
2868,$114.5K
2869,$118.0K
2870,$151.8K
2871,$92.4K
2872,$55.4K
2873,$120.0K
2874,$134.5K
2875,$115.6K
2876,$161.1K
2877,$140.4K
2878,$171.7K
2879,$148.7K
2880,$107.0K
2881,$170.7K
2882,$192.0K
2883,$189.8K
2884,$209.4K
2885,$190.5K
2886,$248.9K
2887,$103.1K
2888,$138.3K
2889,$61.6K
2890,$71.0K
2891,$137.9K
2892,$54.2K
2893,$87.8K
2894,$76.3K
2895,$323.0K
2896,$278.8K
2897,$190.0K
2898,$130.8K
2899,$175.7K
2900,$154.9K
2901,$234.8K
2902,$196.9K
2903,$303.6K
2904,$309.6K
2905,$112.1K
2906,$190.4K
2907,$133.2K
2908,$119.2K
2909,$132.0K
2910,$83.5K
2911,$97.5K
2912,$160.8K
2913,$96.1K
2914,$82.7K
2915,$82.6K
2916,$95.0K
2917,$166.6K
2918,$119.3K
2919,$214.6K
