Property ID,Sale Price
1923,$153.3K
1924,$205.2K
1925,$205.2K
1926,$341.3K
1927,$134.5K
1928,$145.5K
1929,$134.5K
1930,$141.1K
1931,$134.9K
1932,$135.3K
1933,$146.7K
1934,$153.3K
1935,$153.3K
1936,$153.3K
1937,$153.3K
1938,$145.0K
1939,$284.6K
1940,$274.1K
1941,$153.3K
1942,$153.3K
1943,$274.1K
1944,$284.3K
1945,$335.8K
1946,$153.3K
1947,$330.1K
1948,$153.3K
1949,$205.2K
1950,$200.4K
1951,$206.3K
1952,$205.2K
1953,$141.5K
1954,$205.2K
1955,$135.7K
1956,$211.2K
1957,$153.3K
1958,$285.3K
1959,$146.7K
1960,$134.5K
1961,$134.9K
1962,$141.1K
1963,$141.1K
1964,$134.9K
1965,$153.3K
1966,$200.4K
1967,$283.5K
1968,$303.7K
1969,$341.3K
1970,$337.9K
1971,$346.4K
1972,$325.5K
1973,$283.9K
1974,$282.6K
1975,$345.3K
1976,$287.2K
1977,$289.6K
1978,$294.9K
1979,$330.7K
1980,$202.8K
1981,$330.1K
1982,$274.1K
1983,$274.1K
1984,$205.2K
1985,$205.2K
1986,$205.2K
1987,$200.4K
1988,$153.3K
1989,$205.2K
1990,$205.2K
1991,$201.0K
1992,$205.2K
1993,$204.0K
1994,$206.2K
1995,$205.2K
1996,$281.4K
1997,$321.7K
1998,$298.4K
1999,$207.5K
2000,$283.1K
2001,$206.2K
2002,$206.4K
2003,$276.0K
2004,$276.0K
2005,$275.3K
2006,$274.1K
2007,$283.4K
2008,$200.4K
2009,$153.3K
2010,$205.2K
2011,$141.1K
2012,$200.4K
2013,$153.3K
2014,$153.3K
2015,$205.2K
2016,$153.3K
2017,$205.2K
2018,$134.5K
2019,$134.5K
2020,$134.5K
2021,$134.5K
2022,$153.3K
2023,$146.7K
2024,$153.3K
2025,$332.8K
2026,$200.4K
2027,$141.5K
2028,$203.4K
2029,$153.3K
2030,$326.3K
2031,$318.3K
2032,$318.3K
2033,$321.4K
2034,$204.0K
2035,$205.2K
2036,$274.1K
2037,$274.1K
2038,$323.0K
2039,$274.1K
2040,$323.5K
2041,$280.5K
2042,$205.2K
2043,$152.7K
2044,$153.3K
2045,$205.2K
2046,$146.7K
2047,$146.7K
2048,$134.9K
2049,$146.7K
2050,$205.2K
2051,$134.5K
2052,$134.9K
2053,$134.5K
2054,$134.5K
2055,$146.7K
2056,$139.6K
2057,$134.5K
2058,$153.3K
2059,$134.5K
2060,$146.3K
2061,$153.3K
2062,$134.5K
2063,$134.5K
2064,$134.9K
2065,$134.9K
2066,$153.3K
2067,$146.3K
2068,$146.7K
2069,$134.5K
2070,$134.5K
2071,$134.5K
2072,$146.7K
2073,$134.9K
2074,$201.0K
2075,$141.1K
2076,$134.9K
2077,$134.9K
2078,$134.5K
2079,$142.9K
2080,$141.1K
2081,$141.4K
2082,$146.3K
2083,$146.7K
2084,$134.5K
2085,$134.5K
2086,$141.1K
2087,$136.3K
2088,$142.9K
2089,$134.5K
2090,$152.8K
2091,$146.3K
2092,$146.7K
2093,$146.3K
2094,$200.4K
2095,$153.3K
2096,$134.5K
2097,$134.5K
2098,$146.7K
2099,$134.5K
2100,$146.3K
2101,$146.7K
2102,$205.2K
2103,$134.5K
2104,$146.7K
2105,$146.3K
2106,$134.9K
2107,$206.2K
2108,$134.5K
2109,$134.5K
2110,$134.5K
2111,$205.2K
2112,$146.3K
2113,$134.5K
2114,$141.4K
2115,$152.8K
2116,$134.9K
2117,$152.8K
2118,$146.6K
2119,$141.1K
2120,$134.5K
2121,$134.5K
2122,$134.5K
2123,$134.5K
2124,$205.2K
2125,$146.7K
2126,$153.3K
2127,$152.8K
2128,$152.8K
2129,$141.5K
2130,$152.8K
2131,$153.3K
2132,$135.7K
2133,$141.5K
2134,$141.4K
2135,$134.9K
2136,$141.3K
2137,$134.5K
2138,$134.9K
2139,$141.5K
2140,$134.5K
2141,$141.5K
2142,$134.5K
2143,$134.9K
2144,$134.9K
2145,$134.5K
2146,$141.5K
2147,$146.7K
2148,$141.7K
2149,$134.9K
2150,$205.2K
2151,$200.4K
2152,$146.3K
2153,$146.3K
2154,$134.5K
2155,$141.4K
2156,$153.3K
2157,$205.2K
2158,$206.2K
2159,$205.2K
2160,$201.0K
2161,$283.4K
2162,$339.9K
2163,$330.1K
2164,$274.1K
2165,$153.3K
2166,$134.9K
2167,$204.6K
2168,$153.3K
2169,$205.2K
2170,$205.2K
2171,$134.9K
2172,$134.9K
2173,$146.7K
2174,$206.2K
2175,$323.2K
2176,$288.5K
2177,$206.2K
2178,$274.1K
2179,$141.5K
2180,$153.3K
2181,$205.2K
2182,$205.2K
2183,$202.2K
2184,$134.5K
2185,$134.9K
2186,$141.5K
2187,$141.5K
2188,$151.5K
2189,$147.3K
2190,$134.5K
2191,$134.5K
2192,$134.5K
2193,$134.5K
2194,$134.5K
2195,$134.5K
2196,$134.5K
2197,$134.9K
2198,$204.6K
2199,$153.3K
2200,$142.5K
2201,$141.9K
2202,$274.1K
2203,$153.3K
2204,$146.3K
2205,$144.5K
2206,$141.1K
2207,$276.0K
2208,$206.2K
2209,$146.7K
2210,$141.5K
2211,$141.1K
2212,$141.1K
2213,$134.5K
2214,$146.3K
2215,$134.5K
2216,$146.3K
2217,$134.9K
2218,$142.9K
2219,$134.5K
2220,$134.5K
2221,$287.7K
2222,$206.4K
2223,$208.1K
2224,$205.2K
2225,$146.7K
2226,$146.7K
2227,$205.2K
2228,$279.2K
2229,$274.1K
2230,$146.7K
2231,$205.2K
2232,$153.3K
2233,$141.9K
2234,$279.2K
2235,$153.3K
2236,$287.2K
2237,$299.6K
2238,$206.0K
2239,$134.5K
2240,$141.5K
2241,$134.9K
2242,$134.9K
2243,$146.3K
2244,$134.5K
2245,$134.5K
2246,$134.5K
2247,$141.1K
2248,$134.5K
2249,$134.5K
2250,$134.9K
2251,$146.3K
2252,$153.3K
2253,$151.5K
2254,$153.3K
2255,$153.3K
2256,$205.2K
2257,$153.8K
2258,$200.4K
2259,$153.3K
2260,$141.5K
2261,$274.1K
2262,$276.6K
2263,$292.9K
2264,$343.7K
2265,$146.1K
2266,$323.6K
2267,$302.1K
2268,$342.6K
2269,$141.9K
2270,$205.2K
2271,$205.2K
2272,$205.2K
2273,$141.5K
2274,$148.3K
2275,$141.9K
2276,$201.0K
2277,$153.3K
2278,$146.1K
2279,$134.5K
2280,$134.5K
2281,$146.6K
2282,$146.6K
2283,$141.1K
2284,$141.4K
2285,$200.4K
2286,$134.5K
2287,$331.1K
2288,$284.6K
2289,$300.8K
2290,$345.4K
2291,$298.4K
2292,$342.6K
2293,$346.8K
2294,$334.0K
2295,$343.7K
2296,$285.7K
2297,$285.1K
2298,$326.2K
2299,$303.1K
2300,$286.5K
2301,$276.3K
2302,$205.2K
2303,$283.4K
2304,$275.1K
2305,$141.9K
2306,$141.9K
2307,$149.9K
2308,$278.4K
2309,$321.2K
2310,$274.1K
2311,$204.0K
2312,$153.8K
2313,$153.3K
2314,$205.2K
2315,$153.3K
2316,$153.3K
2317,$142.9K
2318,$153.3K
2319,$205.2K
2320,$200.4K
2321,$278.0K
2322,$200.4K
2323,$200.4K
2324,$203.4K
2325,$205.2K
2326,$203.4K
2327,$205.2K
2328,$205.2K
2329,$153.3K
2330,$153.3K
2331,$297.6K
2332,$328.1K
2333,$288.3K
2334,$206.2K
2335,$282.6K
2336,$288.3K
2337,$202.8K
2338,$282.3K
2339,$274.1K
2340,$341.3K
2341,$205.7K
2342,$275.4K
2343,$205.2K
2344,$205.2K
2345,$275.1K
2346,$274.1K
2347,$201.0K
2348,$274.1K
2349,$147.3K
2350,$277.2K
2351,$281.0K
2352,$283.4K
2353,$153.3K
2354,$141.1K
2355,$200.4K
2356,$134.9K
2357,$205.2K
2358,$153.3K
2359,$141.4K
2360,$134.5K
2361,$134.9K
2362,$206.2K
2363,$134.9K
2364,$141.5K
2365,$274.1K
2366,$274.1K
2367,$274.1K
2368,$202.3K
2369,$278.4K
2370,$153.3K
2371,$153.3K
2372,$201.0K
2373,$285.4K
2374,$285.0K
2375,$274.1K
2376,$207.4K
2377,$302.5K
2378,$141.5K
2379,$153.3K
2380,$141.5K
2381,$141.9K
2382,$205.2K
2383,$205.2K
2384,$205.2K
2385,$141.5K
2386,$141.1K
2387,$134.5K
2388,$135.3K
2389,$134.9K
2390,$134.9K
2391,$134.9K
2392,$134.5K
2393,$200.4K
2394,$141.5K
2395,$153.3K
2396,$151.1K
2397,$153.3K
2398,$134.9K
2399,$134.5K
2400,$134.5K
2401,$134.5K
2402,$134.5K
2403,$146.7K
2404,$135.3K
2405,$141.9K
2406,$141.1K
2407,$134.5K
2408,$134.9K
2409,$134.5K
2410,$153.3K
2411,$134.5K
2412,$145.1K
2413,$134.5K
2414,$134.5K
2415,$146.7K
2416,$141.5K
2417,$141.1K
2418,$134.5K
2419,$146.3K
2420,$134.5K
2421,$146.3K
2422,$134.5K
2423,$146.3K
2424,$146.3K
2425,$147.3K
2426,$135.3K
2427,$146.3K
2428,$205.2K
2429,$134.5K
2430,$141.1K
2431,$134.9K
2432,$134.5K
2433,$134.5K
2434,$134.9K
2435,$144.5K
2436,$134.5K
2437,$134.5K
2438,$134.5K
2439,$134.9K
2440,$141.9K
2441,$134.5K
2442,$134.5K
2443,$134.9K
2444,$134.9K
2445,$134.5K
2446,$146.7K
2447,$274.1K
2448,$152.8K
2449,$135.3K
2450,$153.3K
2451,$141.3K
2452,$206.2K
2453,$134.5K
2454,$144.5K
2455,$134.5K
2456,$146.3K
2457,$134.9K
2458,$141.4K
2459,$134.5K
2460,$152.1K
2461,$135.9K
2462,$145.7K
2463,$135.3K
2464,$152.8K
2465,$151.5K
2466,$136.3K
2467,$201.0K
2468,$134.5K
2469,$134.5K
2470,$153.8K
2471,$205.2K
2472,$153.3K
2473,$136.3K
2474,$146.3K
2475,$206.2K
2476,$134.9K
2477,$134.5K
2478,$146.7K
2479,$134.9K
2480,$134.9K
2481,$134.5K
2482,$134.9K
2483,$134.5K
2484,$134.9K
2485,$134.5K
2486,$144.5K
2487,$147.3K
2488,$200.4K
2489,$141.9K
2490,$134.5K
2491,$134.9K
2492,$153.3K
2493,$136.3K
2494,$146.7K
2495,$134.9K
2496,$153.8K
2497,$152.8K
2498,$134.5K
2499,$134.5K
2500,$134.5K
2501,$140.0K
2502,$146.3K
2503,$142.9K
2504,$153.3K
2505,$205.2K
2506,$283.4K
2507,$297.0K
2508,$283.4K
2509,$205.2K
2510,$274.1K
2511,$200.4K
2512,$205.2K
2513,$205.2K
2514,$274.1K
2515,$134.9K
2516,$142.3K
2517,$134.5K
2518,$134.5K
2519,$205.2K
2520,$205.2K
2521,$205.2K
2522,$205.2K
2523,$134.9K
2524,$134.9K
2525,$134.9K
2526,$134.9K
2527,$134.5K
2528,$134.9K
2529,$134.9K
2530,$134.9K
2531,$205.2K
2532,$205.2K
2533,$205.2K
2534,$278.4K
2535,$286.9K
2536,$205.2K
2537,$276.6K
2538,$205.2K
2539,$200.4K
2540,$146.6K
2541,$205.2K
2542,$146.7K
2543,$134.5K
2544,$134.9K
2545,$141.7K
2546,$141.5K
2547,$141.5K
2548,$146.7K
2549,$145.5K
2550,$356.2K
2551,$141.5K
2552,$134.5K
2553,$134.5K
2554,$134.5K
2555,$141.1K
2556,$134.5K
2557,$134.9K
2558,$146.3K
2559,$145.7K
2560,$141.4K
2561,$200.4K
2562,$152.8K
2563,$152.8K
2564,$205.2K
2565,$135.3K
2566,$146.3K
2567,$141.7K
2568,$153.3K
2569,$153.3K
2570,$141.5K
2571,$146.7K
2572,$274.1K
2573,$205.2K
2574,$290.8K
2575,$141.5K
2576,$146.3K
2577,$146.3K
2578,$134.5K
2579,$134.5K
2580,$146.3K
2581,$134.9K
2582,$134.5K
2583,$282.3K
2584,$141.9K
2585,$145.0K
2586,$204.0K
2587,$205.2K
2588,$200.4K
2589,$141.5K
2590,$205.2K
2591,$153.3K
2592,$205.2K
2593,$278.4K
2594,$200.4K
2595,$275.3K
2596,$297.4K
2597,$153.3K
2598,$206.8K
2599,$327.2K
2600,$146.7K
2601,$141.5K
2602,$134.5K
2603,$134.5K
2604,$134.5K
2605,$134.5K
2606,$134.9K
2607,$148.3K
2608,$146.7K
2609,$146.7K
2610,$134.5K
2611,$146.3K
2612,$134.9K
2613,$134.5K
2614,$134.5K
2615,$141.9K
2616,$141.1K
2617,$146.7K
2618,$151.5K
2619,$205.2K
2620,$153.3K
2621,$153.3K
2622,$153.3K
2623,$280.3K
2624,$206.2K
2625,$300.0K
2626,$141.5K
2627,$274.1K
2628,$341.3K
2629,$417.2K
2630,$336.1K
2631,$349.8K
2632,$328.1K
2633,$327.5K
2634,$341.3K
2635,$141.5K
2636,$205.2K
2637,$201.6K
2638,$206.2K
2639,$153.8K
2640,$141.5K
2641,$134.9K
2642,$152.7K
2643,$141.5K
2644,$143.3K
2645,$141.1K
2646,$141.1K
2647,$141.1K
2648,$141.5K
2649,$144.5K
2650,$200.4K
2651,$153.3K
2652,$347.3K
2653,$283.4K
2654,$206.4K
2655,$335.8K
2656,$320.5K
2657,$337.3K
2658,$282.6K
2659,$282.6K
2660,$285.0K
2661,$330.1K
2662,$330.1K
2663,$282.0K
2664,$321.2K
2665,$327.5K
2666,$326.2K
2667,$153.3K
2668,$205.2K
2669,$142.9K
2670,$281.4K
2671,$205.2K
2672,$202.2K
2673,$205.2K
2674,$205.2K
2675,$200.4K
2676,$205.2K
2677,$153.3K
2678,$206.8K
2679,$280.3K
2680,$281.4K
2681,$332.9K
2682,$287.8K
2683,$438.4K
2684,$283.1K
2685,$284.5K
2686,$280.3K
2687,$288.5K
2688,$274.1K
2689,$274.1K
2690,$353.6K
2691,$153.3K
2692,$141.1K
2693,$203.4K
2694,$141.1K
2695,$205.2K
2696,$205.2K
2697,$153.3K
2698,$153.3K
2699,$151.5K
2700,$141.9K
2701,$142.9K
2702,$134.9K
2703,$153.3K
2704,$134.9K
2705,$134.5K
2706,$134.5K
2707,$134.9K
2708,$134.5K
2709,$134.5K
2710,$134.5K
2711,$207.4K
2712,$289.6K
2713,$200.4K
2714,$200.4K
2715,$153.3K
2716,$200.4K
2717,$205.2K
2718,$278.4K
2719,$134.9K
2720,$201.0K
2721,$134.9K
2722,$146.7K
2723,$141.5K
2724,$134.5K
2725,$134.5K
2726,$134.5K
2727,$152.8K
2728,$153.3K
2729,$146.7K
2730,$134.9K
2731,$141.1K
2732,$134.5K
2733,$146.7K
2734,$146.3K
2735,$134.5K
2736,$146.3K
2737,$134.5K
2738,$146.7K
2739,$141.9K
2740,$141.5K
2741,$142.9K
2742,$146.6K
2743,$144.5K
2744,$141.1K
2745,$141.1K
2746,$134.5K
2747,$153.3K
2748,$134.9K
2749,$134.5K
2750,$134.5K
2751,$134.5K
2752,$206.3K
2753,$145.0K
2754,$146.7K
2755,$142.9K
2756,$134.5K
2757,$134.9K
2758,$134.5K
2759,$153.3K
2760,$146.7K
2761,$141.1K
2762,$141.1K
2763,$153.3K
2764,$205.2K
2765,$208.0K
2766,$146.3K
2767,$134.9K
2768,$146.3K
2769,$134.5K
2770,$200.4K
2771,$134.5K
2772,$134.5K
2773,$146.7K
2774,$146.3K
2775,$146.3K
2776,$152.1K
2777,$204.6K
2778,$200.4K
2779,$146.7K
2780,$141.1K
2781,$134.5K
2782,$134.5K
2783,$144.5K
2784,$134.9K
2785,$146.7K
2786,$134.5K
2787,$141.1K
2788,$134.5K
2789,$206.2K
2790,$134.9K
2791,$134.9K
2792,$134.5K
2793,$152.8K
2794,$134.5K
2795,$135.9K
2796,$134.5K
2797,$153.3K
2798,$146.7K
2799,$139.6K
2800,$134.5K
2801,$141.1K
2802,$145.7K
2803,$153.3K
2804,$146.7K
2805,$134.5K
2806,$134.5K
2807,$200.4K
2808,$134.9K
2809,$141.1K
2810,$134.5K
2811,$146.7K
2812,$141.5K
2813,$146.7K
2814,$146.7K
2815,$134.5K
2816,$205.2K
2817,$134.9K
2818,$134.9K
2819,$205.2K
2820,$141.7K
2821,$134.5K
2822,$153.3K
2823,$153.8K
2824,$146.7K
2825,$146.7K
2826,$134.5K
2827,$152.8K
2828,$153.3K
2829,$153.3K
2830,$205.2K
2831,$200.4K
2832,$153.3K
2833,$283.5K
2834,$205.2K
2835,$205.2K
2836,$205.2K
2837,$151.5K
2838,$134.9K
2839,$153.3K
2840,$204.6K
2841,$205.2K
2842,$205.2K
2843,$151.1K
2844,$141.9K
2845,$134.5K
2846,$205.2K
2847,$153.3K
2848,$276.6K
2849,$205.2K
2850,$283.8K
2851,$205.2K
2852,$205.2K
2853,$205.2K
2854,$141.5K
2855,$203.4K
2856,$205.2K
2857,$205.2K
2858,$201.0K
2859,$146.7K
2860,$141.1K
2861,$134.5K
2862,$205.2K
2863,$141.1K
2864,$207.5K
2865,$141.5K
2866,$205.2K
2867,$134.5K
2868,$146.6K
2869,$146.3K
2870,$146.7K
2871,$145.1K
2872,$134.5K
2873,$134.9K
2874,$146.3K
2875,$146.6K
2876,$205.2K
2877,$152.8K
2878,$205.2K
2879,$146.3K
2880,$134.9K
2881,$152.8K
2882,$146.3K
2883,$205.2K
2884,$205.2K
2885,$153.3K
2886,$146.3K
2887,$134.5K
2888,$141.9K
2889,$134.5K
2890,$134.5K
2891,$152.8K
2892,$134.5K
2893,$144.5K
2894,$134.5K
2895,$283.5K
2896,$283.5K
2897,$153.3K
2898,$153.3K
2899,$275.3K
2900,$141.5K
2901,$153.3K
2902,$152.1K
2903,$299.6K
2904,$329.9K
2905,$146.3K
2906,$207.7K
2907,$135.3K
2908,$134.5K
2909,$146.7K
2910,$134.5K
2911,$134.5K
2912,$142.9K
2913,$134.5K
2914,$134.5K
2915,$134.5K
2916,$134.5K
2917,$135.3K
2918,$134.5K
2919,$205.2K
